id,purchase_id,product_id,amount,price,discount,marketing_rule
31183-1,31183,1797,3,805,49,1
31183-2,31183,3019,1,542,84,1
31183-3,31183,1690,1,611,50,1
31183-4,31183,2228,1,134,9,1
31183-5,31183,1199,3,304,74,0
46539-0,46539,1133,1,942,79,1
46539-1,46539,1081,2,806,66,1
46539-2,46539,1233,1,308,43,1
46539-3,46539,1690,1,476,87,0
97628-0,97628,1470,1,972,17,0
97628-1,97628,1942,1,589,18,0
97628-2,97628,1542,1,215,87,0
97628-3,97628,1306,3,934,27,0
97628-4,97628,1245,1,220,28,1
97628-5,97628,1804,1,622,61,0
97628-6,97628,1086,2,884,66,0
97992-0,97992,1617,2,267,65,0
97992-1,97992,3053,2,702,21,1
97310-0,97310,2252,3,485,74,0
97310-1,97310,1133,2,489,30,1
97310-2,97310,2177,1,551,66,0
38909-0,38909,1617,1,177,65,1
38909-1,38909,1399,1,557,53,0
38909-2,38909,1651,3,834,84,0
38909-3,38909,2982,1,174,60,1
38909-4,38909,2060,1,223,56,1
38909-5,38909,1379,1,100,96,0
38909-6,38909,2306,1,934,36,0
28697-0,28697,1399,3,390,5,1
28697-1,28697,1314,1,578,69,1
28697-2,28697,1251,2,759,97,0
28697-3,28697,2770,1,439,81,0
28697-4,28697,2513,2,274,42,0
28697-5,28697,1874,2,241,73,0
28697-6,28697,2410,1,677,25,1
28697-7,28697,2037,3,728,67,0
28697-8,28697,2124,1,328,44,0
28697-9,28697,2767,1,858,83,0
92466-0,92466,2832,2,210,27,0
92466-1,92466,1498,1,521,91,1
92466-2,92466,1182,3,322,43,0
92466-3,92466,1830,3,588,6,0
92466-4,92466,3021,3,811,30,0
21941-0,21941,2916,1,322,15,1
21941-1,21941,2750,1,494,53,0
46312-0,46312,2664,2,326,29,1
46312-1,46312,2857,1,583,8,0
46312-2,46312,1217,1,671,17,1
46312-3,46312,2410,2,423,89,1
46312-4,46312,1785,1,129,52,1
46312-5,46312,2592,1,579,23,1
46312-6,46312,1870,1,449,16,0
34285-0,34285,2153,1,564,64,0
34285-1,34285,1908,2,110,34,1
34285-2,34285,1233,2,150,74,1
34285-3,34285,2613,2,847,20,1
34285-4,34285,2124,1,522,14,0
34285-5,34285,2026,1,291,47,0
34285-6,34285,1450,1,248,44,1
60609-0,60609,2203,1,467,63,0
60609-1,60609,3053,3,800,86,1
60609-2,60609,2942,2,212,34,0
89052-0,89052,1251,1,432,70,0
89052-1,89052,2193,1,900,47,0
89052-2,89052,1800,2,159,54,1
89052-3,89052,3111,2,302,59,1
89052-4,89052,1800,3,332,57,0
89052-5,89052,2332,1,543,28,1
89052-6,89052,1655,1,856,50,1
89052-7,89052,1934,1,109,96,0
89052-8,89052,3111,1,380,31,0
3134-0,3134,2627,2,272,53,0
3134-1,3134,2124,3,575,49,0
22601-0,22601,2395,3,377,42,0
22601-1,22601,1166,1,222,44,1
22601-2,22601,3053,1,504,57,1
1023-0,1023,1498,1,727,38,0
1023-1,1023,2252,1,418,45,1
17943-0,17943,2246,2,933,43,1
17943-1,17943,2750,1,434,84,0
17943-2,17943,1942,3,786,27,0
17943-3,17943,1830,1,533,12,0
17943-4,17943,2742,1,913,89,1
17943-5,17943,2511,1,811,77,0
95859-0,95859,1294,1,144,84,0
95859-1,95859,2332,1,849,14,0
95859-2,95859,1908,1,520,76,0
95859-3,95859,1245,2,349,37,1
95859-4,95859,1166,1,124,51,0
95859-5,95859,1202,1,655,6,1
95859-6,95859,1823,1,541,96,1
95859-7,95859,1843,2,784,89,0
95859-8,95859,2400,1,281,20,1
94449-0,94449,2482,1,427,80,0
58410-0,58410,2470,1,585,61,0
58410-1,58410,2905,1,589,51,0
58410-2,58410,2909,1,190,26,0
58410-3,58410,2395,3,204,94,1
58410-4,58410,1651,1,634,51,1
58410-5,58410,2589,1,398,0,0
2134-0,2134,2278,2,854,58,1
2134-1,2134,1419,1,166,86,1
2134-2,2134,2736,3,765,92,0
2134-3,2134,1638,1,449,22,0
2134-4,2134,2130,2,821,96,0
2134-5,2134,2306,1,258,65,0
2134-6,2134,1604,1,857,88,1
2134-7,2134,3017,2,316,47,1
2134-8,2134,1627,1,725,100,1
64832-0,64832,2212,1,992,59,0
64832-1,64832,1166,1,235,57,0
64832-2,64832,1294,1,631,10,0
64832-3,64832,1752,1,146,54,0
64832-4,64832,1823,1,516,96,1
45155-0,45155,2278,1,712,62,0
45155-1,45155,1852,2,313,90,1
48922-0,48922,1476,1,305,74,0
48922-1,48922,1785,2,172,21,0
48922-2,48922,2903,2,871,39,1
48922-3,48922,1690,1,367,15,0
48922-4,48922,2278,1,312,28,1
48922-5,48922,1831,3,473,21,0
48922-6,48922,2742,1,504,21,0
48922-7,48922,2832,2,816,26,0
48922-8,48922,2181,1,307,25,1
46443-0,46443,1908,1,186,28,0
46443-1,46443,1227,1,883,71,0
46443-2,46443,1199,1,630,14,0
46443-3,46443,2982,1,555,6,1
46443-4,46443,1081,2,859,39,1
46443-5,46443,2139,1,970,17,1
55993-0,55993,2037,1,925,65,0
55993-1,55993,1647,1,164,77,1
29867-0,29867,1163,1,1000,77,1
29867-1,29867,2228,1,316,21,1
29867-2,29867,2612,2,889,55,0
29867-3,29867,2241,2,910,79,0
29867-4,29867,2513,3,728,23,1
29867-5,29867,2511,1,365,43,0
29867-6,29867,1831,1,835,48,0
29867-7,29867,1653,1,934,86,1
29867-8,29867,2903,1,284,21,0
97545-0,97545,2612,2,240,49,1
97545-1,97545,1812,1,314,34,1
97545-2,97545,2857,1,264,71,1
97545-3,97545,2095,1,720,94,0
97545-4,97545,1312,1,845,56,0
97545-5,97545,1934,1,429,14,0
97545-6,97545,1399,1,850,88,0
97545-7,97545,1573,1,209,32,0
80329-0,80329,3111,2,140,50,0
80329-1,80329,2169,2,470,8,1
80329-2,80329,1823,1,331,72,1
80329-3,80329,1823,3,806,39,0
80329-4,80329,1830,1,547,23,0
80329-5,80329,1870,2,932,16,0
80329-6,80329,2105,1,599,74,1
80329-7,80329,2026,1,666,86,0
97724-0,97724,2332,1,252,63,0
97724-1,97724,2410,2,817,84,0
97724-2,97724,1797,1,631,37,0
97724-3,97724,2858,1,990,59,0
97724-4,97724,1650,1,423,63,1
97724-5,97724,1306,2,653,49,0
97724-6,97724,1875,1,628,66,0
97724-7,97724,1199,1,533,36,0
91604-0,91604,2857,3,526,98,0
91604-1,91604,2592,3,227,69,1
91604-2,91604,2407,1,104,33,0
91604-3,91604,2832,1,267,36,0
91604-4,91604,1379,2,679,28,1
91604-5,91604,1470,1,191,78,1
91604-6,91604,1655,2,992,99,0
16128-0,16128,2537,2,450,68,0
16128-1,16128,1233,1,658,80,1
16128-2,16128,2903,3,379,78,0
16128-3,16128,2037,1,142,72,0
16128-4,16128,2905,1,228,24,0
16128-5,16128,1668,1,518,57,0
16128-6,16128,1729,1,657,78,1
16128-7,16128,2128,1,613,66,1
46180-0,46180,1729,2,104,88,1
46180-1,46180,3019,1,192,3,1
46180-2,46180,3067,1,188,32,1
47675-0,47675,2902,1,635,42,0
47675-1,47675,2409,1,291,98,0
47675-2,47675,3017,1,847,28,1
47675-3,47675,1785,1,248,95,0
47675-4,47675,3030,1,103,72,0
47675-5,47675,1875,2,243,83,0
47675-6,47675,1912,1,742,72,1
47675-7,47675,1379,3,513,57,0
47675-8,47675,2613,1,678,63,1
47675-9,47675,2627,1,753,58,1
79575-0,79575,3053,1,192,66,1
3341-0,3341,1942,1,523,83,1
3341-1,3341,2982,2,850,26,0
3341-2,3341,2577,1,174,31,1
3341-3,3341,2482,1,796,24,0
3341-4,3341,2342,1,207,50,0
3341-5,3341,2228,2,984,94,0
3341-6,3341,1498,1,751,33,1
3341-7,3341,2409,1,225,8,0
3341-8,3341,2037,3,572,18,0
3341-9,3341,2919,1,161,72,1
84135-0,84135,1227,1,111,10,1
84135-1,84135,2410,1,436,50,0
84135-2,84135,2458,2,780,79,1
84135-3,84135,3017,1,278,70,1
84135-4,84135,2105,1,573,35,0
84135-5,84135,1314,2,220,52,0
84135-6,84135,2775,1,234,18,0
84135-7,84135,2916,1,939,51,1
64544-0,64544,1419,3,146,90,1
64544-1,64544,1849,1,325,37,1
64544-2,64544,1399,1,858,3,0
38045-0,38045,2475,1,460,4,1
25884-0,25884,1830,2,969,52,0
25884-1,25884,1341,1,578,72,1
25884-2,25884,2774,1,902,88,1
25884-3,25884,1251,1,156,23,1
25884-4,25884,2193,1,160,100,1
28000-0,28000,2625,2,330,23,0
28000-1,28000,2153,1,743,44,0
28000-2,28000,2095,1,870,88,1
28000-3,28000,1989,1,483,51,1
28000-4,28000,2252,1,924,70,0
28000-5,28000,1729,1,225,10,0
28000-6,28000,1638,1,185,78,0
28000-7,28000,1166,1,110,25,1
59748-0,59748,1797,1,618,40,1
59748-1,59748,2154,2,232,22,0
59748-2,59748,1823,1,233,42,0
59748-3,59748,1870,2,246,9,1
59748-4,59748,2589,1,968,49,0
59748-5,59748,2139,3,287,49,0
59748-6,59748,2407,1,147,73,1
59748-7,59748,1341,2,861,20,1
59748-8,59748,2213,1,243,60,1
59748-9,59748,1903,1,436,78,0
65113-0,65113,1379,1,183,63,0
65113-1,65113,1381,3,623,90,1
65113-2,65113,1450,3,204,80,1
65113-3,65113,3111,1,939,49,1
65113-4,65113,2105,2,215,65,1
65113-5,65113,1470,1,517,24,0
65113-6,65113,1690,1,911,49,1
65113-7,65113,2656,1,315,74,1
65113-8,65113,2664,1,120,39,0
65113-9,65113,2592,1,935,32,1
46352-0,46352,2736,1,160,3,1
46352-1,46352,2019,1,961,53,0
46352-2,46352,2511,1,662,96,0
46352-3,46352,1822,3,148,23,1
46352-4,46352,1875,1,552,52,1
10289-0,10289,2048,1,100,31,0
10289-1,10289,1245,1,332,93,1
10289-2,10289,2177,2,962,39,0
10289-3,10289,2228,3,996,31,0
10289-4,10289,2683,1,362,1,0
10289-5,10289,1470,1,648,80,1
10289-6,10289,1942,1,610,63,1
10289-7,10289,1314,3,171,48,0
10289-8,10289,2909,1,132,85,1
10289-9,10289,3111,1,747,95,0
16988-0,16988,2482,1,510,88,0
16988-1,16988,1057,1,906,96,1
16988-2,16988,2905,1,146,52,0
78329-0,78329,3017,1,548,89,0
78329-1,78329,1934,1,205,2,1
78329-2,78329,2742,1,939,78,0
78329-3,78329,3017,3,308,54,0
78329-4,78329,1534,3,287,4,1
78329-5,78329,1752,3,209,23,0
78329-6,78329,1233,1,583,79,1
78329-7,78329,2128,1,948,13,1
78329-8,78329,2281,2,212,38,1
78329-9,78329,1934,1,884,81,0
18131-0,18131,2140,1,831,24,0
18131-1,18131,1534,1,838,98,1
18131-2,18131,1202,2,357,70,0
54624-0,54624,1912,1,210,40,0
54624-1,54624,2933,3,683,97,0
54624-2,54624,2235,1,836,51,0
85861-0,85861,2475,1,477,89,0
85861-1,85861,1381,1,254,39,1
85861-2,85861,2127,1,520,69,0
85861-3,85861,1989,1,912,76,0
85861-4,85861,1647,1,284,88,1
85861-5,85861,1363,1,844,4,1
85861-6,85861,1215,1,355,94,1
85861-7,85861,2128,2,220,3,1
82996-0,82996,1653,1,644,21,0
91511-0,91511,1245,1,333,100,1
91511-1,91511,2625,1,953,20,1
91511-2,91511,1182,1,744,99,0
91511-3,91511,1849,1,415,98,1
91511-4,91511,1849,1,878,32,0
4847-0,4847,2577,1,350,9,1
52537-0,52537,1627,1,409,53,0
52537-1,52537,1749,1,382,49,1
52537-2,52537,2130,1,986,96,1
52537-3,52537,2982,1,348,29,0
52537-4,52537,2909,3,775,52,1
52537-5,52537,1785,1,433,31,1
52537-6,52537,1485,1,388,42,0
52537-7,52537,2909,1,370,10,0
52537-8,52537,2140,1,804,10,0
84601-0,84601,2577,1,883,14,1
84601-1,84601,2153,1,568,99,1
84601-2,84601,2770,1,265,0,1
84601-3,84601,2246,1,313,87,0
84601-4,84601,2281,2,100,67,0
84601-5,84601,1399,1,126,24,0
84601-6,84601,1647,1,518,57,1
84601-7,84601,2019,1,555,79,0
84601-8,84601,2153,1,363,93,1
84601-9,84601,2763,1,587,44,0
19038-0,19038,1823,1,304,79,1
19038-1,19038,2124,1,978,25,0
19038-2,19038,2168,1,935,86,0
93415-0,93415,1627,1,479,84,0
93415-1,93415,1202,1,770,99,1
93415-2,93415,1542,1,144,76,0
4516-0,4516,1998,1,161,33,1
4516-1,4516,2458,1,214,75,1
4516-2,4516,2177,1,107,52,1
81525-0,81525,1399,1,271,77,0
81525-1,81525,3042,1,142,8,0
72553-0,72553,2212,1,548,29,0
72553-1,72553,1942,1,944,91,0
41525-0,41525,3042,1,229,61,0
41525-1,41525,2128,1,281,41,1
41525-2,41525,1476,1,548,26,1
66521-0,66521,2436,1,181,24,1
76777-0,76777,2767,1,799,82,0
76777-1,76777,2124,3,158,87,1
76777-2,76777,1450,1,247,89,0
3550-0,3550,2203,1,425,48,0
3550-1,3550,1133,3,736,71,0
3550-2,3550,2909,3,796,91,1
3550-3,3550,1209,1,595,56,0
3550-4,3550,1655,1,373,13,1
3550-5,3550,2475,3,933,66,1
18648-0,18648,2431,1,650,51,0
18648-1,18648,2037,1,351,15,0
18648-2,18648,1306,2,529,23,1
18648-3,18648,2060,1,583,52,1
18648-4,18648,2458,2,386,75,1
18648-5,18648,2060,1,383,25,0
18648-6,18648,1903,1,969,99,1
18648-7,18648,1874,1,813,61,1
18648-8,18648,1749,2,751,8,1
18648-9,18648,2154,1,888,73,1
49469-0,49469,1874,1,338,95,1
35281-0,35281,2306,2,911,75,0
35281-1,35281,2095,1,474,27,0
72552-0,72552,2212,3,577,46,0
72552-1,72552,1294,1,577,39,0
72552-2,72552,2612,1,310,46,0
72552-3,72552,1702,2,373,0,1
72552-4,72552,1498,1,600,46,1
72552-5,72552,2193,1,155,48,1
72552-6,72552,1621,1,789,53,1
72552-7,72552,1638,2,217,28,0
94476-0,94476,1934,1,840,92,1
94476-1,94476,1294,2,129,40,1
94476-2,94476,2177,1,685,55,1
94476-3,94476,1163,2,607,21,0
94476-4,94476,1797,1,818,6,1
94476-5,94476,2241,1,115,87,0
94476-6,94476,1903,3,112,10,1
11788-0,11788,2909,2,713,33,1
2054-0,2054,2228,2,603,90,1
2054-1,2054,2153,1,423,53,1
2054-2,2054,1651,1,779,73,0
2054-3,2054,1232,1,161,41,1
2054-4,2054,2511,2,500,51,0
2054-5,2054,2812,3,967,82,1
2054-6,2054,1651,1,214,86,0
54125-0,54125,2656,1,929,64,1
54125-1,54125,1294,1,291,23,1
54125-2,54125,1843,1,373,3,1
54125-3,54125,1729,2,924,38,1
54125-4,54125,1890,1,276,48,0
54125-5,54125,2612,1,947,61,0
54125-6,54125,1215,1,483,89,1
54125-7,54125,1312,1,343,67,1
25084-0,25084,2407,2,100,72,0
25084-1,25084,1202,2,865,82,1
25084-2,25084,1822,2,874,18,1
25084-3,25084,2577,1,769,20,1
25084-4,25084,2482,1,539,44,1
25084-5,25084,1875,1,444,41,0
25084-6,25084,1314,1,449,41,1
25084-7,25084,1133,1,733,62,0
25084-8,25084,1182,1,311,99,0
25084-9,25084,2472,2,559,34,0
94124-0,94124,1671,2,157,28,0
94124-1,94124,2775,2,748,9,0
94124-2,94124,2513,1,379,68,0
60780-0,60780,2407,1,107,91,1
60780-1,60780,1831,1,215,82,0
42839-0,42839,1668,2,187,74,1
42839-1,42839,2919,1,621,24,0
42839-2,42839,1202,1,404,25,0
42839-3,42839,3067,1,828,45,1
84328-0,84328,1729,1,670,38,0
84328-1,84328,1534,2,838,68,0
84328-2,84328,1314,1,622,74,0
61778-0,61778,3021,1,239,31,1
61778-1,61778,2060,1,238,94,1
61778-2,61778,2266,2,488,10,0
61778-3,61778,2127,1,408,18,1
61778-4,61778,1233,2,599,12,0
61778-5,61778,2440,1,395,10,1
61778-6,61778,2446,1,767,20,1
61778-7,61778,1232,3,561,82,1
93844-0,93844,1202,1,344,0,1
93844-1,93844,1875,1,952,30,1
93844-2,93844,1912,1,144,19,1
93844-3,93844,2857,1,782,12,0
93844-4,93844,1831,1,896,9,1
93844-5,93844,1363,1,994,11,1
93844-6,93844,1542,1,572,5,1
27363-0,27363,2306,1,406,6,1
27363-1,27363,1251,1,683,48,0
70081-0,70081,2400,3,879,69,0
70081-1,70081,1671,1,792,72,1
70081-2,70081,2627,1,991,3,0
70081-3,70081,1800,1,521,80,1
70081-4,70081,2513,1,851,21,0
70081-5,70081,1749,1,188,54,0
70081-6,70081,2770,3,618,65,0
23953-0,23953,1800,3,675,44,1
23953-1,23953,2105,2,467,75,1
23953-2,23953,1379,1,439,66,1
23953-3,23953,1534,3,269,42,1
23953-4,23953,2168,2,744,24,0
23953-5,23953,1912,1,305,9,1
23953-6,23953,1215,1,350,82,1
45321-0,45321,2124,3,295,46,1
45321-1,45321,2153,1,491,38,1
45321-2,45321,1989,2,723,83,0
86540-0,86540,2942,1,813,24,0
86540-1,86540,2395,1,918,91,0
13075-0,13075,2153,2,118,25,1
13075-1,13075,1363,1,301,87,0
13075-2,13075,2919,1,842,42,0
13075-3,13075,1621,1,584,44,1
13075-4,13075,1169,1,895,53,1
13075-5,13075,2278,2,281,86,0
13075-6,13075,1399,1,877,70,1
13075-7,13075,1702,1,709,27,0
13075-8,13075,1245,1,694,17,1
13075-9,13075,1476,1,530,93,1
20012-0,20012,1245,1,137,27,0
20012-1,20012,2168,1,442,6,0
20012-2,20012,3042,1,273,94,1
20012-3,20012,1998,1,692,70,0
20012-4,20012,2902,2,687,46,0
20012-5,20012,1251,1,157,11,1
12079-0,12079,2736,1,475,3,0
12079-1,12079,2513,3,856,75,0
77042-0,77042,2410,2,516,92,0
77042-1,77042,2933,1,856,7,0
77042-2,77042,2472,1,136,55,0
77042-3,77042,2395,2,730,66,0
77042-4,77042,2909,1,373,93,1
77042-5,77042,2592,1,398,87,1
77042-6,77042,2440,1,515,83,0
77042-7,77042,1534,3,959,97,1
77042-8,77042,2417,1,189,83,1
2225-0,2225,2127,1,884,74,1
2225-1,2225,2472,1,427,56,0
2225-2,2225,2140,2,476,11,1
2225-3,2225,2767,1,105,81,1
2225-4,2225,2395,1,386,48,1
2225-5,2225,1566,2,890,100,1
2225-6,2225,2742,1,435,28,0
2225-7,2225,1166,2,860,24,0
2225-8,2225,3111,1,338,31,0
55464-0,55464,2458,1,706,24,0
55464-1,55464,1822,1,343,74,1
80175-0,80175,2169,1,650,50,1
80175-1,80175,1849,1,286,62,0
80175-2,80175,2213,2,577,95,1
87833-0,87833,2436,1,749,29,0
95015-0,95015,3067,1,932,51,0
95015-1,95015,1476,1,805,31,0
95015-2,95015,2266,1,309,93,1
53532-0,53532,1690,1,857,98,0
53532-1,53532,2027,1,917,45,0
53532-2,53532,2436,1,820,47,0
53532-3,53532,2482,1,672,23,0
57150-0,57150,2446,2,412,88,1
57150-1,57150,1653,2,124,79,1
57150-2,57150,1566,1,519,79,0
57150-3,57150,1942,1,161,8,1
57150-4,57150,1485,1,733,24,0
57150-5,57150,1515,1,669,86,0
57150-6,57150,1653,3,640,14,0
57150-7,57150,2252,1,308,1,1
57150-8,57150,3030,1,470,18,1
73886-0,73886,2902,1,231,4,1
73886-1,73886,1800,1,111,16,1
73886-2,73886,1566,1,235,96,0
73886-3,73886,1843,1,940,51,0
73886-4,73886,2257,1,856,17,0
73886-5,73886,2228,2,211,91,1
73886-6,73886,2700,1,634,52,1
73886-7,73886,1512,2,997,42,1
79925-0,79925,1797,2,518,27,1
79925-1,79925,1314,1,945,13,0
79925-2,79925,2963,1,913,76,1
79925-3,79925,1651,1,408,96,0
79925-4,79925,1534,1,624,84,0
79925-5,79925,2026,1,897,66,1
79925-6,79925,1912,1,867,57,1
79700-0,79700,2750,1,820,78,0
79700-1,79700,1209,2,324,49,0
79700-2,79700,2252,1,263,54,0
79700-3,79700,2909,1,345,42,1
79700-4,79700,1843,1,589,72,0
79700-5,79700,1880,1,588,6,0
79700-6,79700,1375,1,555,84,1
79700-7,79700,1128,1,381,39,0
79700-8,79700,2139,1,382,52,1
79700-9,79700,2577,1,574,23,1
73753-0,73753,2181,1,993,92,0
17805-0,17805,1294,1,530,89,1
17805-1,17805,3019,1,376,42,1
17805-2,17805,1515,2,763,99,1
17805-3,17805,2664,1,337,48,0
17805-4,17805,2410,1,755,66,0
17805-5,17805,2313,1,607,90,0
17805-6,17805,1233,1,735,83,1
17805-7,17805,1800,1,353,54,0
17805-8,17805,1476,2,494,70,0
17805-9,17805,2905,1,930,0,0
10455-0,10455,1929,1,813,48,1
10455-1,10455,1627,1,635,66,1
10455-2,10455,2095,1,184,72,0
10455-3,10455,2513,1,479,12,1
10455-4,10455,1785,1,608,95,0
10455-5,10455,1671,1,148,9,0
10455-6,10455,2664,1,706,60,1
95855-0,95855,2203,1,896,92,0
95855-1,95855,3019,3,409,76,1
95855-2,95855,3017,2,278,74,1
95855-3,95855,1542,2,377,99,0
60984-0,60984,1890,3,619,20,0
60984-1,60984,1823,1,490,0,1
60984-2,60984,2471,1,733,92,0
60984-3,60984,2458,2,517,25,1
60984-4,60984,3017,1,400,20,1
55219-0,55219,3030,3,759,45,1
55219-1,55219,2775,1,488,86,0
55219-2,55219,1399,1,121,91,1
75000-0,75000,2037,1,898,24,1
75000-1,75000,1232,2,824,84,1
75000-2,75000,1485,1,950,86,0
75000-3,75000,1573,1,952,24,0
75000-4,75000,2139,1,975,98,0
75000-5,75000,2124,1,850,10,0
75000-6,75000,2787,2,693,68,0
75000-7,75000,1498,1,217,78,1
75000-8,75000,1379,2,140,47,1
14499-0,14499,1702,1,553,53,1
14499-1,14499,2589,1,882,27,0
14499-2,14499,2278,1,668,73,1
14499-3,14499,1843,2,291,4,0
14499-4,14499,1650,2,668,71,0
14499-5,14499,1512,1,533,91,1
42975-0,42975,2203,1,486,8,0
87933-0,87933,1843,1,108,36,1
87933-1,87933,1812,1,610,70,0
87933-2,87933,3067,2,490,49,1
87933-3,87933,1485,1,317,82,0
87933-4,87933,1668,3,998,95,1
92692-0,92692,1251,2,232,16,1
92692-1,92692,2446,1,423,95,1
92692-2,92692,2395,1,242,29,1
92692-3,92692,2306,3,376,31,1
59594-0,59594,2857,2,340,34,0
59594-1,59594,2212,1,503,12,1
59594-2,59594,1542,2,508,6,1
59594-3,59594,2763,1,696,14,0
59594-4,59594,2332,1,774,65,1
59594-5,59594,1899,3,123,72,0
26197-0,26197,2019,1,528,73,1
26197-1,26197,2536,1,664,32,1
26197-2,26197,2627,1,369,85,1
94342-0,94342,2683,1,364,61,0
94342-1,94342,2241,1,695,28,1
94342-2,94342,2241,1,166,34,0
94342-3,94342,2919,1,731,7,1
94342-4,94342,2235,1,921,99,0
94342-5,94342,2095,1,998,6,0
94342-6,94342,2919,1,848,29,1
35757-0,35757,1470,1,519,48,1
35757-1,35757,1831,1,905,63,1
35757-2,35757,1498,1,607,93,1
35757-3,35757,2095,1,372,15,1
42046-0,42046,1702,2,661,46,1
3727-0,3727,2471,3,769,31,0
3727-1,3727,2767,1,861,44,1
20825-0,20825,2431,1,760,30,1
20825-1,20825,1934,1,585,49,1
20825-2,20825,2246,1,883,78,1
20825-3,20825,1823,1,495,45,1
20825-4,20825,1912,1,881,1,1
20825-5,20825,1251,1,426,34,1
20825-6,20825,2241,2,178,54,0
20825-7,20825,1379,1,455,32,1
20825-8,20825,1822,1,419,42,0
66795-0,66795,2612,1,744,45,0
66795-1,66795,2409,1,637,95,0
66795-2,66795,1899,1,706,7,0
66795-3,66795,2980,2,547,91,1
66795-4,66795,1199,1,401,75,0
66795-5,66795,1875,1,197,65,0
66795-6,66795,1215,1,869,20,0
66795-7,66795,1929,2,696,79,1
72884-0,72884,2203,1,676,44,1
72884-1,72884,2228,2,755,87,1
72884-2,72884,1057,2,765,11,1
72884-3,72884,2228,1,194,85,0
72884-4,72884,1182,1,800,16,0
54323-0,54323,1843,2,910,74,0
54323-1,54323,1166,1,387,41,0
54323-2,54323,2124,1,739,15,1
54323-3,54323,2471,3,513,43,0
54323-4,54323,2128,1,131,6,1
54323-5,54323,1512,1,681,88,0
42834-0,42834,2902,2,126,72,0
42834-1,42834,2342,1,220,88,1
42834-2,42834,2767,1,868,0,0
42834-3,42834,1831,1,605,7,1
42834-4,42834,1450,3,450,41,1
42834-5,42834,1942,1,974,25,1
42834-6,42834,2395,1,581,21,1
42834-7,42834,1379,3,831,60,1
42834-8,42834,1880,2,332,68,0
19218-0,19218,2902,1,152,79,0
19218-1,19218,1849,1,950,54,0
19218-2,19218,1341,1,276,56,1
19218-3,19218,2919,1,523,85,0
19218-4,19218,1752,1,356,52,0
19218-5,19218,2409,1,916,11,1
36990-0,36990,2440,1,356,45,0
36990-1,36990,1542,2,161,43,1
36990-2,36990,2963,1,176,49,0
36990-3,36990,2203,1,916,0,1
36990-4,36990,3021,1,402,5,1
36990-5,36990,1998,1,766,99,0
36990-6,36990,2548,1,317,81,0
36990-7,36990,2471,1,285,3,0
36990-8,36990,1306,2,303,27,1
58691-0,58691,2177,2,952,39,0
58691-1,58691,2736,1,773,78,0
58691-2,58691,1908,1,802,3,1
58691-3,58691,1379,1,209,42,1
58691-4,58691,2471,1,370,86,0
58691-5,58691,2537,1,451,85,0
58691-6,58691,1903,1,902,35,0
58691-7,58691,2664,1,421,22,1
58691-8,58691,2048,1,790,62,1
31762-0,31762,3017,1,749,15,0
31762-1,31762,2571,1,966,79,1
31762-2,31762,1749,1,307,90,0
31762-3,31762,2436,1,471,16,0
31762-4,31762,2536,1,495,28,0
31762-5,31762,1998,1,862,17,0
15086-0,15086,2140,1,336,29,0
15086-1,15086,2787,1,574,84,1
15086-2,15086,2278,2,211,30,0
15086-3,15086,1199,1,626,20,0
64920-0,64920,1830,1,155,82,1
64920-1,64920,2750,1,339,85,0
64920-2,64920,2127,1,505,48,0
64920-3,64920,2128,3,582,20,1
64920-4,64920,1133,1,805,54,1
64920-5,64920,1379,1,599,31,1
64920-6,64920,2475,1,912,0,0
64920-7,64920,2313,2,967,12,0
64920-8,64920,1470,1,297,49,0
64920-9,64920,2168,1,236,57,0
73424-0,73424,1485,3,710,5,0
73424-1,73424,1668,1,557,54,1
73424-2,73424,2909,1,617,3,1
5383-0,5383,3019,2,608,52,1
5383-1,5383,1890,1,678,36,0
5383-2,5383,2400,1,288,100,1
5383-3,5383,1729,1,319,60,0
5383-4,5383,2212,1,761,33,0
5383-5,5383,2775,1,249,46,0
22194-0,22194,2019,1,161,24,1
22194-1,22194,3055,2,609,1,0
22194-2,22194,1166,1,197,18,1
22194-3,22194,2925,3,420,33,0
22194-4,22194,2213,3,774,61,0
22194-5,22194,2169,2,785,30,0
22194-6,22194,1233,1,994,74,0
22194-7,22194,1989,1,959,62,1
22194-8,22194,2536,2,115,94,1
22194-9,22194,1081,2,189,45,1
50266-0,50266,2485,1,758,36,0
50266-1,50266,2589,2,692,11,1
50266-2,50266,2513,1,862,63,0
50266-3,50266,2127,1,256,7,1
50266-4,50266,2613,1,145,18,1
50266-5,50266,2127,2,824,75,1
7545-0,7545,1627,1,205,33,0
7545-1,7545,1217,1,508,26,0
7545-2,7545,1166,1,603,52,0
7545-3,7545,2407,1,976,57,0
7545-4,7545,2919,1,725,48,1
7545-5,7545,2902,2,143,18,0
7545-6,7545,2026,1,288,53,1
7545-7,7545,1785,1,513,0,0
7545-8,7545,2919,1,738,7,0
76197-0,76197,1470,1,943,50,1
76197-1,76197,2919,1,773,88,1
76197-2,76197,1804,1,140,95,0
44280-0,44280,2395,1,935,62,0
44280-1,44280,2431,2,901,78,0
44280-2,44280,1671,1,511,3,1
44280-3,44280,2683,1,132,29,1
71207-0,71207,2181,1,643,37,1
71207-1,71207,2213,3,714,76,1
71207-2,71207,2154,1,127,42,1
71207-3,71207,2625,1,906,44,1
71207-4,71207,2458,2,626,59,1
71207-5,71207,1375,2,176,34,0
